recipe_id,user_id,rating,liked,review,date
66241,85573,3,0,"The reviews on these  pancakes made me try them,but I wasn't as pleased as most people.I realize everyone wants something different from a recipe,my disappointment was with the lack of buttermilk flavor.I enjoyed the vanilla addition but to my taste I love the tanginess of buttermilk.I did think they were light and fluffy and the taste was good.Just not what I was looking for.Thanx",2009-04-04
66241,1184350,5,1,Fluffy with great flavor!  I added an additional tablespoon of sugar.,2009-04-13
66241,306469,5,1,"Melt in your mouth deliciousness!! These pancakes are buttery, moist, light and fluffy. They have an amazing flavor. The only change I made was that I used 4 tablespoons of canola oil instead of the butter. These are a breakfast favorite in my house now. This is the best pancake recipe I have ever used!",2009-04-25
66241,1212307,5,1,These pancakes were awesome! I normally don't rate recipes or write reviews but this one has started a new habit in me of making pancakes more often! Thanks for sharing. Great recipe.,2009-04-29
66241,169735,3,0,"Not mind-blowing, or at least doesn't touch my usual recipe, which uses plain yogurt (always in my fridge) in place of buttermilk (maybe once a year for specific recipes).  I found them too thick even after adding more liquid, so they didn't cook well, and the ones that did were tough outside and stodgy inside.  Plus I have finally decided--i don't like vanilla pancakes!",2009-05-02
66241,659599,5,1,"This was so flavorful, with just the right mix of melted butter and buttermilk.  Yum!",2009-05-29
66241,1348714,5,1,"I have gone through about 10 different pancake recipes, and this one is the best. It's not eggie, not too fluffy, not flat. The taste and consistency is perfect. It only took me 20 minutes from prep to serve. Easy and delicious!",2009-08-11
66241,1294167,5,1,"Delicious. Made 11 and a half super light, fluffy pancakes. There were no leftovers",2009-08-11
66241,197023,5,1,"A fabulously delicious and very easy to prepare pancake recipe. We enjoyed ours with raspberries and generous dollops of creamy Greek yoghurt. As reviewer 129, I add my accolades - and those of my guests who wanted the recipe - to those of earlier reviewers! :) What more is there to say? Except: I'll certainly be making these again.  Made for Zaar Stars Tag.",2009-08-21
66241,233495,0,0,"I'm not going to put any stars on here, because these didn't turn out right for me and I think it's because my buttermilk wasn't soured enough.  They were NOT fluffy - more like rubbery.  However, we forced them down without much effort, as the taste was really good.  :)  I will try these again, maybe with store-bought buttermilk.  Thanks for sharing!",2009-08-29
66241,324621,5,1,Great!,2009-08-30
66241,823189,5,1,Wow these were great. Really tasty! I just love them and will certainly make them again soon. Thank you so much for posting.,2009-09-05
66241,495793,4,1,"The taste of these pankcakes were perfect.  The texture I felt was a little spongy.  I started with the batter a little thick, cooked a pancake or two, thinned the batter slightly, etc.  Always just a bit spongy/chewy.  I would love to keep the taste, but create a lighter fluffier texture.  Thanks for posting.",2009-09-27
66241,729254,5,1,I made a few changes for nutrition. I used whole wheat pastry flour and a few tablespoons of ground golden flax and these were really terrific pancakes!,2009-10-10
66241,527607,5,1,"wonderrful pancakes, made them for thanksgiving brekkie, easy and delicious",2009-10-14
66241,418240,5,1,I've never been able to make pancakes before. These turned out great! Thank you.,2009-11-05
66241,705251,5,1,"Nimzie - I don't know if there is a better recipe out there for pancakes but I'm not going to search any longer.  These are terrific - my son said they were the best I've ever made!  I served some with just butter for DD (she loved them!), served some with butter & syrup for DS (loved them & gobbled them up) and served others with Recipe #278975 (by CoffeeB) which was also fabulous!  Tagged in the Went to the Market game!",2009-11-05
66241,196600,5,1,Delish! Thanks :-),2009-11-07
66241,151682,5,1,"Thanks for posting - these are the BEST from scratch pancakes.  We were going to use a box mix, but I had buttermilk that had to be used.  My 11-yr. old said, ""These are like IHOP, only BETTER!!""  We were very impressed.",2009-11-07
66241,464460,5,1,Fluffy and yummy. So tasty with a hint of vanilla.,2009-11-08
66241,823329,5,1,"oh my god. i will never use another pancake recipe for the rest of my life because this is it! this is actually the best pancake i have ever tasted - inluding from restaurants! fluffy, not too sweet, perfection!
i like to use 2-3x the amount of suggested vanilla and substituted demerara brown sugar for white. the vanilla makes such a difference!
that said, the batter is a little thick and takes some getting used to, make sure to move it around the pan a little to thin it out, also, the edges do not bubble up (at least i found) like the average pancake so do watch the colouring! (the burnt one tasted good too though)  the recipe is absolutely marvellous.  THANKS SO MUCH!!
**update** the recipe is much better when made with all buttermilk, and i found that leaving the batter to rest made little to no difference in the overall texture/taste of the cakes.",2009-11-23
66241,232532,5,1,"I have found The Best Pancake recipe. 
Most pancake recipes do not actually feed my family of 5, 2 of which is in their late teens, but this recipe actually did.
We added roasted pecans for the DH, Nutella for the 10 year old and peanut butter for the teen boy. Trust me, you can't go wrong, it's The Best-Ever.",2009-11-28
66241,304596,5,1,"Brilliant, fluffy, and amazing :) I was on the prowl for a good recipe and I knew Zaar wouldn't let me down. The praise showered on this recipe is totally deserved. I do a few things differently, though:
(1) When greasing the pan, remember to wipe up the excess. The pancakes will come out much more golden and delicious-looking. Also, don't forget to grease between each pancake.
(2) Keep an oven-safe plate in a 175-degree oven and keep all your pancakes in there until serving time.
(3) In everything I do that calls for vanilla, I double or triple the amount. Here, I only doubled.
(4) Try different spices in the batter. I added 1 tsp of nutmeg (it's the holiday season) and it was awesome - just an undertone of seasonal tastiness
Try pancakes with lemon curd. Evidently, it's a Brit thing.. But it's delicious",2009-12-05
66241,289319,4,1,Turned out really well.,2009-12-14
66241,452569,5,1,"These pancakes have become our family's favorite after YEARS of using the standard Bisquick recipe.  I usually use regular nonfat milk tainted with 3 teaspoons of white vinegar in place of the buttermilk, only because I do not usually keep buttermilk on hand.  In addition, I use brown sugar in place of the white sugar with great success.  Fluffy, light, tasty and worth the extra few minutes to prepare.",2009-12-27
66241,1235777,5,1,"Very good.  Used low fat buttermilk and reduced the butter by half to help with the fat and calories a little.  Makes a lot of pancakes, could have served at least 5, if not 6 people. Definately a keeper but will reduce the entire recipe by half next time to serve just the two of us!",2010-01-13
66241,41509,0,0,"""These pancakes are too delicious to rate"" -from the mouth of my 11 yr old son.  They were DELISH!  Thank you for posting.  They were perfect JUST as written!  I didn't change a thing!",2010-01-21
66241,1144628,5,1,Excellent. I didn't change a thing. They were perfect. These pancakes were much better than others. My husband even noticed the difference.,2010-02-11
66241,232037,5,1,"Very Yum. For those with the Cuisinart griddle, just a bit under 1/3 of a cup is best. It made 16 pancakes. 4 per person is about right.  Don't take this as offense since it's the only good thing they make, but these taste like McDonald's pancakes. We really enjoyed them!",2010-02-21
66241,301661,5,1,Made these pancakes last weekend and was very pleased with the results.  They were fantastic and I wouldn't change a thing.  This is a winner recipe!,2010-02-22
66241,479590,5,1,"This was what was for dinner tonight.  I did thin the batter a bit, and the yeild was eight large pancakes.  Absolutley delicious, and the only pancake reicpe I will ever need from here on out.  It's a definite winner!",2010-03-06
66241,185590,5,1,By far the best pancake recipe that I've found!  I won't search any further...this is it!!,2010-03-14
66241,747064,5,1,These are the best pancakes I have ever made!  Very light and fluffy!  Will be my goto pancake recipe from now on.  I added bluberries to them and served them with real maple syrup!  Yummy!,2010-03-16
